#INFO_SAMPLING: PATH_EMBEDDINGS=/home/sharispe/Dropbox/dev/java/workspace/Conceptual-Annotator/resources/glove.6B//glove.6B.50d.txtCONCEPTUAL_SPACE=198 ; NB_SAMPLING_PER_SIZE=100000; AGGREGATION=SUM; SIZE_SAMPLING_SET=1-6 DATE=2017/04/19 17:44:11
>SAMPLING_SIZE=1
URI	NUMBER_NON_NULL_VALUES	PERCENT_NON_NULL_VALUES	SUM	AVERAGE	SUM_SQUARED_VALUES	AVERAGE_SQUARED	MIN_BEST_95	STANDARD_DEVIATION
http://graph/wordnet/08671935	100000	100.0	-10404.417426063374	-0.10404417426063374	4459.755626872375	0.04459755626872375	0.0	0.18377259336241253
http://graph/wordnet/07726361	100000	100.0	21914.38828562253	0.21914388285622527	6259.15692650438	0.0625915692650438	0.0	0.1206960143158871
http://graph/wordnet/09559169	100000	100.0	-14433.806570857938	-0.14433806570857938	4966.9100633904845	0.049669100633904846	0.0	0.16981055156088112
http://graph/wordnet/05138912	100000	100.0	-6159.584520600989	-0.06159584520600989	3053.923917366605	0.03053923917366605	0.0	0.16353957021780177
>SAMPLING_SIZE=2
URI	NUMBER_NON_NULL_VALUES	PERCENT_NON_NULL_VALUES	SUM	AVERAGE	SUM_SQUARED_VALUES	AVERAGE_SQUARED	MIN_BEST_95	STANDARD_DEVIATION
http://graph/wordnet/07769568	100000	100.0	-15528.507309100862	-0.1552850730910086	6924.550076151369	0.06924550076151369	0.0	0.21244304374733902
http://graph/wordnet/03241438	100000	100.0	6468.8535563500445	0.06468853556350045	4410.319949255051	0.04410319949255051	0.0	0.19979637849370604
http://graph/wordnet/10344679	100000	100.0	-35009.71113491558	-0.35009711134915583	18167.53877258018	0.1816753877258018	0.0	0.2431201356341728
http://graph/wordnet/10043844	100000	100.0	-37868.29216893412	-0.37868292168934115	20903.159519744087	0.20903159519744088	0.0	0.25618516744391195
http://graph/wordnet/02852392	100000	100.0	-14912.119066090207	-0.14912119066090207	7832.667862406448	0.07832667862406448	0.0	0.236832322793869
http://graph/wordnet/09493680	100000	100.0	3849.634537788672	0.038496345377886716	4117.649475044067	0.04117649475044067	0.0	0.19923485172777158
http://graph/wordnet/02124272	100000	100.0	-27060.562795151855	-0.27060562795151855	13169.106775355842	0.1316910677535584	0.0	0.2417926009507378
http://graph/wordnet/02781674	100000	100.0	-32645.953879184406	-0.3264595387918441	16903.415385350807	0.16903415385350806	0.0	0.24991663287049246
http://graph/wordnet/02785352	100000	100.0	-17666.73626620625	-0.1766673626620625	8324.08073177449	0.0832408073177449	0.0	0.22809964990717585
http://graph/wordnet/09331478	100000	100.0	8617.271796016466	0.08617271796016467	4289.155352088493	0.042891553520884924	0.0	0.18832370058025846
http://graph/wordnet/07939004	100000	100.0	-4462.264396630543	-0.044622643966305435	4262.26273779365	0.0426226273779365	0.0	0.20157243616971257
http://graph/wordnet/03180509	100000	100.0	15943.689589273274	0.15943689589273274	6385.284405861539	0.0638528440586154	0.0	0.19604264915243647
http://graph/wordnet/03681809	100000	100.0	-10393.691249512718	-0.10393691249512718	5749.737843092064	0.05749737843092064	0.0	0.2160890942456396
http://graph/wordnet/09846929	100000	100.0	-56.425066088016834	-5.642506608801684E-4	3792.270135304402	0.03792270135304402	0.0	0.19473670166210508
http://graph/wordnet/09376006	100000	100.0	26714.58658991083	0.26714586589910827	11125.266276721051	0.11125266276721052	0.0	0.19971416850145157
http://graph/wordnet/09382700	100000	100.0	-22140.78692150901	-0.2214078692150901	10612.339317488104	0.10612339317488104	0.0	0.23896014024208012
http://graph/wordnet/07456888	100000	100.0	-26576.9933607352	-0.265769933607352	13135.296684157465	0.13135296684157466	0.0	0.2464128836565133
http://graph/wordnet/01677105	100000	100.0	-5183.625357986944	-0.05183625357986944	4845.753977059571	0.04845753977059571	0.0	0.21394051179100976
http://graph/wordnet/13603216	100000	100.0	-42262.65575741733	-0.4226265575741733	25017.618025070675	0.25017618025070676	0.0	0.2675125662164504
http://graph/wordnet/11521799	100000	100.0	-5607.6035507831875	-0.05607603550783188	4577.517393676471	0.04577517393676472	0.0	0.2064719161980367
http://graph/wordnet/04216306	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/02326697	100000	100.0	46334.03698867096	0.46334036988670957	25121.80006944429	0.2512180006944429	0.0	0.19113791441702518
http://graph/wordnet/02537365	100000	100.0	-17807.66492205475	-0.17807664922054753	7542.987888867926	0.07542987888867926	0.0	0.20908989906511824
http://graph/wordnet/02209508	100000	100.0	-14393.996501599942	-0.14393996501599943	6821.5228405855	0.06821522840585499	0.0	0.2179369516099733
http://graph/wordnet/14975368	100000	100.0	-6965.142026349281	-0.06965142026349282	4259.764913632598	0.04259764913632598	0.0	0.19428414446784967
http://graph/wordnet/06422547	100000	100.0	-42305.72470201009	-0.4230572470201009	24879.42507288012	0.2487942507288012	0.0	0.2642287199995007
http://graph/wordnet/05309998	100000	100.0	-23009.384569476573	-0.23009384569476574	10975.1353175702	0.109751353175702	0.0	0.2383446566405367
http://graph/wordnet/02777635	100000	100.0	-12486.08538163925	-0.1248608538163925	6179.5663491446385	0.061795663491446384	0.0	0.21495448512577692
http://graph/wordnet/10895767	100000	100.0	-37177.66614763059	-0.3717766614763059	19716.536260952274	0.19716536260952275	0.0	0.24279101423045912
http://graph/wordnet/04963771	100000	100.0	10676.175237156951	0.10676175237156951	5291.838290540166	0.052918382905401656	0.0	0.20376533349898684
http://graph/wordnet/09416900	100000	100.0	-29241.65514718307	-0.2924165514718307	13881.632889822384	0.13881632889822385	0.0	0.230887178776878
http://graph/wordnet/05396148	100000	100.0	9315.435534449623	0.09315435534449623	4752.810727994872	0.04752810727994872	0.0	0.19710498055680897
http://graph/wordnet/09495727	100000	100.0	-11033.012795154795	-0.11033012795154795	5758.26026765604	0.0575826026765604	0.0	0.2130959069122527
http://graph/wordnet/09912283	100000	100.0	-17576.805675764812	-0.17576805675764812	8492.766819163964	0.08492766819163965	0.0	0.23245055047317018
http://graph/wordnet/07034009	100000	100.0	-29402.07532603429	-0.2940207532603429	14009.600540900816	0.14009600540900816	0.0	0.2316199517771056
http://graph/wordnet/04564934	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/07590167	100000	100.0	-25512.79591386143	-0.2551279591386143	11255.840114243956	0.11255840114243956	0.0	0.21787181003563796
http://graph/wordnet/13149924	100000	100.0	3519.3769976035774	0.03519376997603577	4293.893315594837	0.04293893315594837	0.0	0.20420659076244885
http://graph/wordnet/04594951	100000	100.0	-29119.539999494405	-0.29119539999494404	14161.175348880055	0.14161175348880056	0.0	0.238363152585682
http://graph/wordnet/03005231	100000	100.0	-34665.71930134292	-0.34665719301342923	17888.74251336455	0.17888742513364547	0.0	0.24231429108844477
http://graph/wordnet/02803656	100000	100.0	-10209.77272231596	-0.1020977272231596	5477.433125424725	0.05477433125424725	0.0	0.21059531179518823
http://graph/wordnet/10518940	100000	100.0	-35359.614534751985	-0.3535961453475199	18415.849118494112	0.18415849118494113	0.0	0.24316302593181538
http://graph/wordnet/09784701	100000	100.0	17896.07193428852	0.1789607193428852	6836.271670999114	0.06836271670999114	0.0	0.1906194576696414
http://graph/wordnet/02953692	100000	100.0	-22365.556168086616	-0.22365556168086617	9722.411934121132	0.09722411934121132	0.0	0.21726092393807864
http://graph/wordnet/07317454	100000	100.0	-42138.81157213111	-0.42138811572131113	24591.072224382515	0.24591072224382515	0.0	0.2614245171606291
http://graph/wordnet/10372030	100000	100.0	-10704.469220655894	-0.10704469220655893	5593.197056943649	0.05593197056943649	0.0	0.21088718415266383
http://graph/wordnet/09230176	100000	100.0	-36353.724452000446	-0.36353724452000447	19168.992372179997	0.19168992372179997	0.0	0.24398892509415757
http://graph/wordnet/05407190	100000	100.0	-33191.53657257013	-0.3319153657257013	17292.32508605386	0.1729232508605386	0.0	0.25051036077518346
http://graph/wordnet/15221372	100000	100.0	57347.75005506468	0.5734775005506468	36722.110050441785	0.36722110050441786	0.0	0.19581791763421627
http://graph/wordnet/07499687	100000	100.0	8451.781545709593	0.08451781545709593	4941.602333771066	0.049416023337710654	0.0	0.20560341001080437
http://graph/wordnet/07900542	100000	100.0	32252.282619284975	0.3225228261928498	14586.785491314457	0.14586785491314458	0.0	0.20456510332341973
http://graph/wordnet/04125115	100000	100.0	9423.481603525182	0.09423481603525183	4259.552919855623	0.042595529198556234	0.0	0.18361734298632706
http://graph/wordnet/06820056	100000	100.0	8267.463763738824	0.08267463763738823	5727.658805264563	0.05727658805264563	0.0	0.22459183498999286
http://graph/wordnet/09381255	100000	100.0	-33816.7367195253	-0.33816736719525303	17317.77826019536	0.17317778260195357	0.0	0.24252961544146415
http://graph/wordnet/08893849	100000	100.0	-43427.717309571715	-0.4342771730957172	25996.032584183384	0.2599603258418338	0.0	0.2671397813314713
http://graph/wordnet/04327264	100000	100.0	1416.6161011321522	0.014166161011321522	4037.801480599056	0.04037801480599056	0.0	0.20044284643806043
http://graph/wordnet/05722413	100000	100.0	7767.478778629068	0.07767478778629068	4638.956614540897	0.04638956614540897	0.0	0.2008885100939416
http://graph/wordnet/04976072	100000	100.0	48341.14227595525	0.4834114227595525	27989.063213905065	0.27989063213905063	0.0	0.2149512235011372
http://graph/wordnet/02474924	100000	100.0	10676.113904901187	0.10676113904901187	5625.961677187153	0.05625961677187153	0.0	0.211805750537678
http://graph/wordnet/10447768	100000	100.0	-13937.524026558101	-0.139375240265581	6178.1995397655855	0.06178199539765585	0.0	0.20580704020651824
http://graph/wordnet/02086723	100000	100.0	-32825.92369083633	-0.3282592369083633	17024.150502514574	0.17024150502514573	0.0	0.24997475554440446
http://graph/wordnet/08293641	100000	100.0	-38639.721564042535	-0.38639721564042534	21556.041882849422	0.21556041882849422	0.0	0.2574055371856263
http://graph/wordnet/04094238	100000	100.0	-7572.712558418021	-0.07572712558418021	4695.442380322561	0.046954423803225606	0.0	0.20302666389906376
http://graph/wordnet/08098545	100000	100.0	-20698.489769847693	-0.20698489769847692	9626.338170162742	0.09626338170162742	0.0	0.23112904150361213
http://graph/wordnet/10352098	100000	100.0	-35995.20097017962	-0.3599520097017962	18909.230589579423	0.18909230589579423	0.0	0.2439812628203901
http://graph/wordnet/06790941	100000	100.0	54404.331427693	0.54404331427693	33977.50296460323	0.3397750296460323	0.0	0.20926514720948125
http://graph/wordnet/07765558	100000	100.0	-11676.136950104697	-0.11676136950104697	5649.337283858956	0.05649337283858956	0.0	0.20702694373155764
http://graph/wordnet/02441664	100000	100.0	8531.121422697135	0.08531121422697135	4494.11667266467	0.0449411667266467	0.0	0.19406999627393848
http://graph/wordnet/15080200	100000	100.0	10108.437564676915	0.10108437564676914	4952.646287913207	0.049526462879132066	0.0	0.198263491039664
http://graph/wordnet/03934354	100000	100.0	23131.594020700963	0.23131594020700963	8868.623291903554	0.08868623291903553	0.0	0.18756110664309558
http://graph/wordnet/08196373	100000	100.0	-35329.847474743685	-0.35329847474743686	18333.919541527466	0.18333919541527466	0.0	0.2419077988747146
http://graph/wordnet/04466597	100000	100.0	-11900.961688649119	-0.11900961688649118	5465.912836836974	0.05465912836836974	0.0	0.20123578075705206
http://graph/wordnet/07074002	100000	100.0	-26179.488856442556	-0.26179488856442557	12166.919375560916	0.12166919375560915	0.0	0.23050516279933764
http://graph/wordnet/03914323	100000	100.0	-8749.750368028694	-0.08749750368028694	5159.554468198148	0.051595544681981485	0.0	0.20961806108181533
http://graph/wordnet/07270666	100000	100.0	11578.21720364142	0.1157821720364142	5448.855004222794	0.05448855004222795	0.0	0.20268951300143315
http://graph/wordnet/01505702	100000	100.0	-31905.342714641887	-0.3190534271464189	15844.913819945154	0.15844913819945153	0.0	0.23802111004189588
http://graph/wordnet/15236602	100000	100.0	-44334.06712929723	-0.44334067129297233	26315.277807712537	0.2631527780771254	0.0	0.2580732982209164
http://graph/wordnet/05262259	100000	100.0	-26776.985319309915	-0.26776985319309915	13110.940795761568	0.13110940795761566	0.0	0.24373902781163667
http://graph/wordnet/11271521	100000	100.0	18663.944470458802	0.18663944470458801	7377.668136944295	0.07377668136944295	0.0	0.1973382858185557
http://graph/wordnet/02123649	100000	100.0	37599.81974062123	0.37599819740621226	18925.561817339247	0.18925561817339248	0.0	0.21881721532062215
http://graph/wordnet/03796045	100000	100.0	-14383.961494891833	-0.14383961494891834	6724.637233958841	0.06724637233958841	0.0	0.2157696399193717
http://graph/wordnet/03181260	100000	100.0	4614.110038901535	0.046141100389015345	4305.258690044405	0.04305258690044405	0.0	0.20229578778445897
http://graph/wordnet/09399110	100000	100.0	-31972.807792538577	-0.31972807792538577	16371.52780911147	0.16371527809111472	0.0	0.24797022861072088
http://graph/wordnet/02927500	100000	100.0	59478.731709171414	0.5947873170917142	38591.18802857552	0.3859118802857552	0.0	0.1792761214233391
http://graph/wordnet/10486745	100000	100.0	-46973.730240956465	-0.4697373024095646	29482.785954342376	0.2948278595434238	0.0	0.2723503740926548
http://graph/wordnet/04531608	100000	100.0	-32234.60359568249	-0.3223460359568249	15936.322193663202	0.15936322193663202	0.0	0.23549151797793777
http://graph/wordnet/04233049	100000	100.0	-953.6369496238689	-0.009536369496238688	4193.571264268407	0.041935712642684066	0.0	0.2045599430473016
http://graph/wordnet/03193215	100000	100.0	22871.471103387346	0.22871471103387347	8315.259432471497	0.08315259432471497	0.0	0.17561940462661502
http://graph/wordnet/07591291	100000	100.0	-32375.72170182173	-0.3237572170182173	15822.808207612634	0.15822808207612635	0.0	0.2311046224218488
http://graph/wordnet/11542373	100000	100.0	4025.9452513016963	0.04025945251301696	4106.052081975667	0.04106052081975667	0.0	0.19859430329973918
http://graph/wordnet/03226423	100000	100.0	-39390.88541236686	-0.39390885412366855	22144.986710915553	0.22144986710915554	0.0	0.2574600585569225
http://graph/wordnet/02406106	100000	100.0	-24199.42529206946	-0.2419942529206946	11090.078568553661	0.11090078568553662	0.0	0.22877842389283895
http://graph/wordnet/02584588	100000	100.0	-9813.98137783386	-0.0981398137783386	5680.031635464857	0.056800316354648564	0.0	0.217184007943038
http://graph/wordnet/10148670	100000	100.0	7742.132403333533	0.07742132403333533	3976.395613067537	0.03976395613067537	0.0	0.18376586928916006
http://graph/wordnet/02392211	100000	100.0	-6011.682524912386	-0.06011682524912386	4771.835577124615	0.047718355771246154	0.0	0.21001029282683376
http://graph/wordnet/03585784	100000	100.0	-1170.0506053506483	-0.011700506053506483	4987.42292289567	0.0498742292289567	0.0	0.22301867048982368
http://graph/wordnet/09950623	100000	100.0	24131.075976338085	0.24131075976338084	9857.664185334172	0.09857664185334172	0.0	0.20086253776093146
http://graph/wordnet/07658542	100000	100.0	-17077.64892307094	-0.1707764892307094	7274.949580072999	0.07274949580073	0.0	0.20876993683661302
http://graph/wordnet/09895920	100000	100.0	-39886.05885889581	-0.3988605885889581	23018.567062577018	0.2301856706257702	0.0	0.2666381471137243
http://graph/wordnet/08928282	100000	100.0	-18460.413384155436	-0.18460413384155436	7977.164514191089	0.07977164514191089	0.0	0.21375911421626068
http://graph/wordnet/01642406	100000	100.0	44591.509427760575	0.44591509427760573	24370.674452701765	0.24370674452701765	0.0	0.2118170749075996
http://graph/wordnet/04396120	100000	100.0	-28059.680903239572	-0.2805968090323957	13250.527439495107	0.13250527439495108	0.0	0.23188511197528042
http://graph/wordnet/10842973	100000	100.0	-33960.877443096724	-0.33960877443096726	17546.13740734258	0.1754613740734258	0.0	0.24520859365634431
http://graph/wordnet/12122650	100000	100.0	-22506.73962250519	-0.2250673962250519	10026.780043496343	0.10026780043496343	0.0	0.22273856332354963
http://graph/wordnet/09473312	100000	100.0	-32513.5119511947	-0.325135119511947	16548.331041149977	0.16548331041149977	0.0	0.24447998787518727
http://graph/wordnet/07135232	100000	100.0	9458.178472183352	0.09458178472183353	4772.441036992606	0.047724410369926064	0.0	0.19692307221034006
http://graph/wordnet/13477888	100000	100.0	-5826.187970308342	-0.05826187970308342	5000.634613955136	0.050006346139551364	0.0	0.21589789140474439
http://graph/wordnet/06370600	100000	100.0	-22632.015941780177	-0.22632015941780176	10672.957582789213	0.10672957582789214	0.0	0.23560297381186202
http://graph/wordnet/13124818	100000	100.0	-29643.301759751554	-0.29643301759751556	14346.028916977077	0.14346028916977077	0.0	0.23577055636317654
http://graph/wordnet/02824762	100000	100.0	14581.399618400546	0.14581399618400545	5494.089656058245	0.05494089656058245	0.0	0.18351886845072168
http://graph/wordnet/08306203	100000	100.0	-7553.941584924383	-0.07553941584924383	4694.641234464586	0.04694641234464586	0.0	0.2030768549042477
http://graph/wordnet/09583190	100000	100.0	18039.36136836595	0.1803936136836595	6989.020607879467	0.06989020607879468	0.0	0.19325721259747408
http://graph/wordnet/04481701	100000	100.0	-24695.895720017365	-0.24695895720017363	11318.92314417103	0.11318923144171031	0.0	0.22847429811756315
http://graph/wordnet/07419737	100000	100.0	-23177.115226575064	-0.23177115226575065	10124.176657285105	0.10124176657285104	0.0	0.21799976961056006
http://graph/wordnet/08190188	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/09339360	100000	100.0	-34354.24994928537	-0.3435424994928537	18250.62980501046	0.1825062980501046	0.0	0.2539386719117575
http://graph/wordnet/03472916	100000	100.0	-33023.52657060291	-0.33023526570602907	16886.87437931345	0.1688687437931345	0.0	0.2445678087508715
http://graph/wordnet/09569105	100000	100.0	-29393.76103849411	-0.2939376103849411	14312.119895991083	0.14312119895991082	0.0	0.23816355758407162
http://graph/wordnet/07623214	100000	100.0	20098.079301924874	0.20098079301924873	7743.590795098877	0.07743590795098877	0.0	0.19246461697762182
http://graph/wordnet/04613932	100000	100.0	16682.549172743733	0.16682549172743733	6391.696672266814	0.06391696672266814	0.0	0.18996373873075587
http://graph/wordnet/15162842	100000	100.0	-23081.7045888929	-0.23081704588892898	10613.40104315107	0.1061340104315107	0.0	0.2299075939559604
http://graph/wordnet/05570899	100000	100.0	25913.123933684397	0.25913123933684395	10735.947168666413	0.10735947168666413	0.0	0.2005254908644171
http://graph/wordnet/04386330	100000	100.0	-37509.149835184726	-0.37509149835184724	20959.38556892643	0.2095938556892643	0.0	0.2624885208031591
http://graph/wordnet/03086983	100000	100.0	-31137.691016871613	-0.3113769101687161	15809.518154530195	0.15809518154530194	0.0	0.24726423388570626
http://graph/wordnet/01331343	100000	100.0	-18520.958479095443	-0.18520958479095442	8093.276948600879	0.08093276948600879	0.0	0.21594022132889246
http://graph/wordnet/11484542	100000	100.0	5112.11553074359	0.051121155307435905	4301.802356378786	0.04301802356378786	0.0	0.2010090819933788
http://graph/wordnet/10450429	100000	100.0	-9514.800853763547	-0.09514800853763547	5043.643623642075	0.05043643623642075	0.0	0.2034288394199377
http://graph/wordnet/06580310	100000	100.0	-7106.35319086441	-0.0710635319086441	4684.526693448417	0.046845266934484174	0.0	0.2044388450543421
http://graph/wordnet/07838173	100000	100.0	27830.677251916604	0.278306772519166	11508.023663226755	0.11508023663226755	0.0	0.19397313474353278
http://graph/wordnet/02961779	100000	100.0	35755.96039502476	0.3575596039502476	16808.01283569103	0.16808012835691033	0.0	0.2005773117275541
http://graph/wordnet/08201135	100000	100.0	13354.92062104845	0.1335492062104845	5188.001896148846	0.05188001896148846	0.0	0.18451186542344084
http://graph/wordnet/08206141	100000	100.0	-22534.49853494542	-0.22534498534945419	10168.436459659564	0.10168436459659565	0.0	0.2256191529424085
http://graph/wordnet/05906432	100000	100.0	-7702.179837307729	-0.0770217983730773	4683.543983816006	0.04683543983816006	0.0	0.20224510479499147
http://graph/wordnet/04516244	100000	100.0	31761.54536584149	0.3176154536584149	15135.327459588132	0.15135327459588133	0.0	0.2246635221686881
http://graph/wordnet/07902824	100000	100.0	-27188.869311037648	-0.2718886931103765	12515.275822896105	0.12515275822896105	0.0	0.22633889808800553
http://graph/wordnet/03944520	100000	100.0	-9021.133626175912	-0.09021133626175912	4716.655863385975	0.04716655863385975	0.0	0.19755625387146714
http://graph/wordnet/10686626	100000	100.0	50903.17868092761	0.5090317868092761	30454.94879647059	0.30454948796470593	0.0	0.21315751917880274
http://graph/wordnet/03099154	100000	100.0	-14717.145663757012	-0.1471714566375701	6627.252350851857	0.06627252350851857	0.0	0.21121810021798415
http://graph/wordnet/15207154	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/03036237	100000	100.0	-24646.879135789404	-0.24646879135789404	11466.57039999741	0.1146657039999741	0.0	0.23220430419471771
http://graph/wordnet/03931348	100000	100.0	21413.636534869343	0.21413636534869343	8403.306913807177	0.08403306913807176	0.0	0.19539366973707886
http://graph/wordnet/10541255	100000	100.0	3709.256051870632	0.03709256051870632	4242.966806694606	0.042429668066946064	0.0	0.20261739812047772
http://graph/wordnet/13407086	100000	100.0	-23137.320882570864	-0.23137320882570864	10075.68716593434	0.1007568716593434	0.0	0.21730924945118746
http://graph/wordnet/10302734	100000	100.0	25994.866950535816	0.25994866950535817	9561.884068204801	0.09561884068204801	0.0	0.16746799665739748
http://graph/wordnet/03637568	100000	100.0	-15134.96238017787	-0.15134962380177872	6862.406619273707	0.06862406619273707	0.0	0.21381617704887795
http://graph/wordnet/02951508	100000	100.0	9845.619543320912	0.09845619543320912	3936.6834689825496	0.0393668346898255	0.0	0.17225914277809243
http://graph/wordnet/11547628	100000	100.0	-3148.8834078254135	-0.03148883407825413	3944.67662962628	0.0394467662962628	0.0	0.19610002454016925
http://graph/wordnet/10031556	100000	100.0	29705.69511485891	0.2970569511485891	12802.56638777698	0.1280256638777698	0.0	0.1994563402152826
http://graph/wordnet/12958438	100000	100.0	-7331.2885990613795	-0.0733128859906138	4906.7663880756445	0.049067663880756444	0.0	0.20902843019188494
http://graph/wordnet/13793968	100000	100.0	15047.418465716923	0.15047418465716922	6693.147823220781	0.06693147823220781	0.0	0.21044951409772358
http://graph/wordnet/03187746	100000	100.0	-24313.417367024234	-0.24313417367024234	11548.15373121627	0.11548153731216271	0.0	0.2374180088069377
http://graph/wordnet/08190414	100000	100.0	21308.91646890853	0.21308916468908531	8314.169101542964	0.08314169101542965	0.0	0.19425421207154692
http://graph/wordnet/09240137	100000	100.0	-34230.158365622345	-0.34230158365622343	17882.974533356424	0.17882974533356424	0.0	0.24831305072429383
http://graph/wordnet/09861435	100000	100.0	35564.1910756683	0.355641910756683	18774.954141024617	0.18774954141024616	0.0	0.24752448913911868
http://graph/wordnet/07889783	100000	100.0	-16305.362250068818	-0.16305362250068817	7237.51230003829	0.0723751230003829	0.0	0.21398280115417215
http://graph/wordnet/07275291	100000	100.0	12142.52920877187	0.1214252920877187	5053.792594172373	0.05053792594172373	0.0	0.18919255900572815
http://graph/wordnet/09567238	100000	100.0	30223.012900721755	0.3022301290072176	12890.578972953806	0.12890578972953806	0.0	0.19381109062646204
http://graph/wordnet/04341737	100000	100.0	-37931.04272378993	-0.37931042723789926	20603.91440288591	0.2060391440288591	0.0	0.2493245752377038
http://graph/wordnet/04263630	100000	100.0	1145.5189738822241	0.011455189738822242	3834.4855713310685	0.038344855713310685	0.0	0.19548307942468643
http://graph/wordnet/12168056	100000	100.0	-8668.58717842641	-0.08668587178426411	5038.938676651433	0.050389386766514326	0.0	0.20706266297794118
http://graph/wordnet/10171280	100000	100.0	-15132.808522983996	-0.15132808522983995	7382.948232362988	0.07382948232362987	0.0	0.22567519346241882
http://graph/wordnet/01864419	100000	100.0	9530.251957507679	0.09530251957507678	4921.5625226085185	0.049215625226085184	0.0	0.20033236131171442
http://graph/wordnet/04497386	100000	100.0	-31634.109756589958	-0.31634109756589956	15120.301657931908	0.1512030165793191	0.0	0.2261223707865303
http://graph/wordnet/07324399	100000	100.0	-18636.01332384232	-0.18636013323842318	8899.50339695946	0.0889950339695946	0.0	0.2329483520202531
http://graph/wordnet/03565341	100000	100.0	-13440.04017118309	-0.1344004017118309	6493.342674393065	0.06493342674393066	0.0	0.21649470839636967
http://graph/wordnet/04544161	100000	100.0	8385.105382419486	0.08385105382419486	4092.1600574127324	0.040921600574127324	0.0	0.18409400138706122
http://graph/wordnet/03254045	100000	100.0	118.21242190986034	0.0011821242190986033	4088.5453409196293	0.04088545340919629	0.0	0.20219806129517393
http://graph/wordnet/09054023	100000	100.0	41974.71033044871	0.4197471033044871	21005.1766807905	0.210051766807905	0.0	0.18402210757242513
http://graph/wordnet/14048353	100000	100.0	13181.079660712649	0.1318107966071265	5982.263820421999	0.05982263820421999	0.0	0.20603046401446248
http://graph/wordnet/02506148	100000	100.0	-21485.250164707093	-0.21485250164707093	9747.026041261171	0.09747026041261171	0.0	0.22651415617706344
http://graph/wordnet/03549540	100000	100.0	-48938.7916659258	-0.48938791665925796	31406.821735464633	0.31406821735464635	0.0	0.27307084132612464
http://graph/wordnet/03350333	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/04969961	100000	100.0	15270.139383235295	0.15270139383235296	5897.411202423674	0.05897411202423674	0.0	0.18882901351723833
http://graph/wordnet/10320928	100000	100.0	-6929.3806459216385	-0.06929380645921639	4342.133487859332	0.043421334878593315	0.0	0.19651896413574435
http://graph/wordnet/14869913	100000	100.0	8880.494980167212	0.08880494980167213	4999.348013315922	0.04999348013315922	0.0	0.20520029489228742
http://graph/wordnet/03539152	100000	100.0	-6055.570344447429	-0.06055570344447429	5102.760759505061	0.051027607595050616	0.0	0.21762493969073374
http://graph/wordnet/14706294	100000	100.0	-3973.020907155558	-0.039730209071555576	4449.425417153424	0.04449425417153424	0.0	0.2071612045211765
http://graph/wordnet/07556254	100000	100.0	-16810.431374058684	-0.16810431374058685	7716.566233473082	0.07716566233473082	0.0	0.22114837109175634
http://graph/wordnet/07558676	100000	100.0	-38773.903042403195	-0.38773903042403196	21827.831034196875	0.21827831034196876	0.0	0.26064680053244543
http://graph/wordnet/04378312	100000	100.0	19259.683844436804	0.19259683844436803	8314.094093094078	0.08314094093094078	0.0	0.2145865763559659
http://graph/wordnet/02514684	100000	100.0	-25016.443955259838	-0.25016443955259837	11231.774778223611	0.1123177477822361	0.0	0.2230145756796413
http://graph/wordnet/11478731	100000	100.0	-17866.03603186428	-0.17866036031864282	7740.307521588287	0.07740307521588287	0.0	0.21326872922839762
http://graph/wordnet/07755101	100000	100.0	-25259.956869570873	-0.2525995686957087	11540.1641550019	0.11540164155001899	0.0	0.22714554683013471
http://graph/wordnet/06287933	100000	100.0	23245.30893698215	0.2324530893698215	8981.419674927056	0.08981419674927056	0.0	0.18915538055180017
http://graph/wordnet/10637858	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/04408223	100000	100.0	-26941.137381500164	-0.26941137381500163	12802.289330032132	0.12802289330032132	0.0	0.23545786238610675
http://graph/wordnet/15262047	100000	100.0	1041.2249278051856	0.010412249278051856	4858.048238603642	0.04858048238603642	0.0	0.220163728736157
http://graph/wordnet/03788963	100000	100.0	31802.977796015963	0.31802977796015963	13311.202429463954	0.13311202429463953	0.0	0.17879900621997621
http://graph/wordnet/10713754	100000	100.0	-13080.799790018656	-0.13080799790018657	6006.629129349801	0.060066291293498004	0.0	0.20725722901467825
http://graph/wordnet/10672142	100000	100.0	24876.814816517326	0.24876814816517326	10993.665469491134	0.10993665469491135	0.0	0.21920552719624053
http://graph/wordnet/07728304	100000	100.0	-4701.649078423746	-0.04701649078423746	4277.820461965617	0.042778204619656174	0.0	0.20141413608282782
http://graph/wordnet/03167484	100000	100.0	-9531.760662959095	-0.09531760662959096	5062.006747499355	0.05062006747499355	0.0	0.2038004448999072
http://graph/wordnet/14383864	100000	100.0	20371.645199662365	0.20371645199662367	7339.701501622441	0.0733970150162244	0.0	0.17859625472593688
http://graph/wordnet/04169767	100000	100.0	11478.691743248999	0.11478691743248999	5392.166964376629	0.05392166964376629	0.0	0.20185547609642157
